Id,Geography,MedianIncome
0500000US47095,"Lake County, Tennessee",31993
0500000US47097,"Lauderdale County, Tennessee",35551
0500000US47099,"Lawrence County, Tennessee",41522
0500000US47101,"Lewis County, Tennessee",37092
0500000US47103,"Lincoln County, Tennessee",42153
0500000US47105,"Loudon County, Tennessee",55431
0500000US47107,"McMinn County, Tennessee",39990
0500000US47109,"McNairy County, Tennessee",34353
0500000US47111,"Macon County, Tennessee",35533
0500000US47113,"Madison County, Tennessee",44496
0500000US47115,"Marion County, Tennessee",45366
0500000US47117,"Marshall County, Tennessee",46837
0500000US47119,"Maury County, Tennessee",52080
0500000US47121,"Meigs County, Tennessee",39786
0500000US47123,"Monroe County, Tennessee",36931
0500000US47125,"Montgomery County, Tennessee",53737
0500000US47127,"Moore County, Tennessee",51671
0500000US47129,"Morgan County, Tennessee",40707
0500000US47131,"Obion County, Tennessee",38063
0500000US47133,"Overton County, Tennessee",36052
0500000US47135,"Perry County, Tennessee",31503
0500000US47137,"Pickett County, Tennessee",39313
0500000US47139,"Polk County, Tennessee",42307
0500000US47141,"Putnam County, Tennessee",37802
0500000US47143,"Rhea County, Tennessee",39368
0500000US47145,"Roane County, Tennessee",45407
0500000US47147,"Robertson County, Tennessee",57424
0500000US47149,"Rutherford County, Tennessee",62149
0500000US47151,"Scott County, Tennessee",31875
0500000US47153,"Sequatchie County, Tennessee",51312
0500000US47155,"Sevier County, Tennessee",44473
0500000US47157,"Shelby County, Tennessee",48415
0500000US47159,"Smith County, Tennessee",44275
0500000US47161,"Stewart County, Tennessee",44090
0500000US47163,"Sullivan County, Tennessee",42251
0500000US47165,"Sumner County, Tennessee",61584
0500000US47167,"Tipton County, Tennessee",57212
0500000US47169,"Trousdale County, Tennessee",41776
0500000US47171,"Unicoi County, Tennessee",36576
0500000US47173,"Union County, Tennessee",40132
0500000US47175,"Van Buren County, Tennessee",43631
0500000US47177,"Warren County, Tennessee",36765
0500000US47179,"Washington County, Tennessee",44180
0500000US47181,"Wayne County, Tennessee",34299
0500000US47183,"Weakley County, Tennessee",36550
0500000US47185,"White County, Tennessee",37654
0500000US47187,"Williamson County, Tennessee",103543
0500000US47189,"Wilson County, Tennessee",66123
0500000US48001,"Anderson County, Texas",42313
0500000US48003,"Andrews County, Texas",70753
0500000US48005,"Angelina County, Texas",46472
0500000US48007,"Aransas County, Texas",44601
0500000US48009,"Archer County, Texas",63192
0500000US48011,"Armstrong County, Texas",68750
0500000US48013,"Atascosa County, Texas",55194
0500000US48015,"Austin County, Texas",62614
0500000US48017,"Bailey County, Texas",43523
0500000US48019,"Bandera County, Texas",56413
0500000US48021,"Bastrop County, Texas",59185
0500000US48023,"Baylor County, Texas",36157
0500000US48025,"Bee County, Texas",45415
0500000US48027,"Bell County, Texas",52583
0500000US48029,"Bexar County, Texas",53999
0500000US48031,"Blanco County, Texas",58500
0500000US48033,"Borden County, Texas",77708
0500000US48035,"Bosque County, Texas",48677
0500000US48037,"Bowie County, Texas",46283
0500000US48039,"Brazoria County, Texas",76426
0500000US48041,"Brazos County, Texas",43907
0500000US48043,"Brewster County, Texas",38906
0500000US48045,"Briscoe County, Texas",42500
0500000US48047,"Brooks County, Texas",24794
0500000US48049,"Brown County, Texas",43062
0500000US48051,"Burleson County, Texas",52510
0500000US48053,"Burnet County, Texas",57173
0500000US48055,"Caldwell County, Texas",51346
0500000US48057,"Calhoun County, Texas",58788
0500000US48059,"Callahan County, Texas",40945
0500000US48061,"Cameron County, Texas",36095
0500000US48063,"Camp County, Texas",41811
0500000US48065,"Carson County, Texas",67010
0500000US48067,"Cass County, Texas",41432
0500000US48069,"Castro County, Texas",44643
0500000US48071,"Chambers County, Texas",74368
0500000US48073,"Cherokee County, Texas",44294
0500000US48075,"Childress County, Texas",40432
0500000US48077,"Clay County, Texas",46863
0500000US48079,"Cochran County, Texas",37500
0500000US48081,"Coke County, Texas",42500
0500000US48083,"Coleman County, Texas",40804
0500000US48085,"Collin County, Texas",90124
0500000US48087,"Collingsworth County, Texas",46348
0500000US48089,"Colorado County, Texas",50241
0500000US48091,"Comal County, Texas",73655
0500000US48093,"Comanche County, Texas",42419
0500000US48095,"Concho County, Texas",46696
0500000US48097,"Cooke County, Texas",60027
0500000US48099,"Coryell County, Texas",50865
0500000US48101,"Cottle County, Texas",33534
0500000US48103,"Crane County, Texas",63935
0500000US48105,"Crockett County, Texas",52310
0500000US48107,"Crosby County, Texas",38674
0500000US48109,"Culberson County, Texas",33125
0500000US48111,"Dallam County, Texas",45580
0500000US48113,"Dallas County, Texas",53626
0500000US48115,"Dawson County, Texas",43201
0500000US48117,"Deaf Smith County, Texas",51543
0500000US48119,"Delta County, Texas",42642
0500000US48121,"Denton County, Texas",80290
0500000US48123,"DeWitt County, Texas",50960
0500000US48125,"Dickens County, Texas",43088
0500000US48127,"Dimmit County, Texas",31384
0500000US48129,"Donley County, Texas",44429
0500000US48131,"Duval County, Texas",35443
0500000US48133,"Eastland County, Texas",32135
0500000US48135,"Ector County, Texas",59528
0500000US48137,"Edwards County, Texas",48462
0500000US48139,"Ellis County, Texas",67371
0500000US48141,"El Paso County, Texas",43244
0500000US48143,"Erath County, Texas",47013
0500000US48145,"Falls County, Texas",38834
0500000US48147,"Fannin County, Texas",47875
0500000US48149,"Fayette County, Texas",56941
0500000US48151,"Fisher County, Texas",45294
0500000US48153,"Floyd County, Texas",48767
0500000US48155,"Foard County, Texas",50000
0500000US48157,"Fort Bend County, Texas",93645
0500000US48159,"Franklin County, Texas",43967
0500000US48161,"Freestone County, Texas",45890
0500000US48163,"Frio County, Texas",37382
0500000US48165,"Gaines County, Texas",58167
0500000US48167,"Galveston County, Texas",65702
0500000US48169,"Garza County, Texas",53832
0500000US48171,"Gillespie County, Texas",56267
0500000US48173,"Glasscock County, Texas",64886
0500000US48175,"Goliad County, Texas",56737
0500000US48177,"Gonzales County, Texas",47516
0500000US48179,"Gray County, Texas",48314
0500000US48181,"Grayson County, Texas",52683
0500000US48183,"Gregg County, Texas",47970
0500000US48185,"Grimes County, Texas",49745
0500000US48187,"Guadalupe County, Texas",66187
0500000US48189,"Hale County, Texas",46012
0500000US48191,"Hall County, Texas",31324
0500000US48193,"Hamilton County, Texas",46611
0500000US48195,"Hansford County, Texas",40678
0500000US48197,"Hardeman County, Texas",37995
0500000US48199,"Hardin County, Texas",56131
0500000US48201,"Harris County, Texas",57791
0500000US48203,"Harrison County, Texas",48644
0500000US48205,"Hartley County, Texas",64427
0500000US48207,"Haskell County, Texas",43529
0500000US48209,"Hays County, Texas",62815
0500000US48211,"Hemphill County, Texas",68679
0500000US48213,"Henderson County, Texas",44888
0500000US48215,"Hidalgo County, Texas",37097
0500000US48217,"Hill County, Texas",45970
0500000US48219,"Hockley County, Texas",49184
0500000US48221,"Hood County, Texas",60275
0500000US48223,"Hopkins County, Texas",47832
0500000US48225,"Houston County, Texas",33552
0500000US48227,"Howard County, Texas",50855
0500000US48229,"Hudspeth County, Texas",26346
0500000US48231,"Hunt County, Texas",49319
0500000US48233,"Hutchinson County, Texas",50035
0500000US48235,"Irion County, Texas",63021
0500000US48237,"Jack County, Texas",52829
0500000US48239,"Jackson County, Texas",58504
0500000US48241,"Jasper County, Texas",41960
0500000US48243,"Jeff Davis County, Texas",46534
0500000US48245,"Jefferson County, Texas",46315
0500000US48247,"Jim Hogg County, Texas",31403
0500000US48249,"Jim Wells County, Texas",41103
0500000US48251,"Johnson County, Texas",60458
0500000US48253,"Jones County, Texas",48601
0500000US48255,"Karnes County, Texas",53051
0500000US48257,"Kaufman County, Texas",63926
0500000US48259,"Kendall County, Texas",81023
0500000US48261,"Kenedy County, Texas",24800
0500000US48263,"Kent County, Texas",52250
0500000US48265,"Kerr County, Texas",48698
0500000US48267,"Kimble County, Texas",41095
0500000US48269,"King County, Texas",56964
0500000US48271,"Kinney County, Texas",34926
0500000US48273,"Kleberg County, Texas",41700
0500000US48275,"Knox County, Texas",46319
0500000US48277,"Lamar County, Texas",42198
0500000US48279,"Lamb County, Texas",43712
0500000US48281,"Lampasas County, Texas",54467
0500000US48283,"La Salle County, Texas",44601
0500000US48285,"Lavaca County, Texas",51708
0500000US48287,"Lee County, Texas",55741
0500000US48289,"Leon County, Texas",44875
0500000US48291,"Liberty County, Texas",48344
0500000US48293,"Limestone County, Texas",40356
0500000US48295,"Lipscomb County, Texas",59583
0500000US48297,"Live Oak County, Texas",51480
0500000US48299,"Llano County, Texas",50524
0500000US48301,"Loving County, Texas",80938
0500000US48303,"Lubbock County, Texas",49078
0500000US48305,"Lynn County, Texas",44922
0500000US48307,"McCulloch County, Texas",42367
0500000US48309,"McLennan County, Texas",46262
0500000US48311,"McMullen County, Texas",71389
0500000US48313,"Madison County, Texas",44004
0500000US48315,"Marion County, Texas",36938
0500000US48317,"Martin County, Texas",71115
0500000US48319,"Mason County, Texas",40949
0500000US48321,"Matagorda County, Texas",44896
0500000US48323,"Maverick County, Texas",37734
0500000US48325,"Medina County, Texas",59305
0500000US48327,"Menard County, Texas",37917
0500000US48329,"Midland County, Texas",75815
0500000US48331,"Milam County, Texas",41768
0500000US48333,"Mills County, Texas",46318
0500000US48335,"Mitchell County, Texas",52194
0500000US48337,"Montague County, Texas",46592
0500000US48339,"Montgomery County, Texas",74323
0500000US48341,"Moore County, Texas",52469
0500000US48343,"Morris County, Texas",40227
0500000US48345,"Motley County, Texas",40598
0500000US48347,"Nacogdoches County, Texas",41482
0500000US48349,"Navarro County, Texas",45103
0500000US48351,"Newton County, Texas",40180
0500000US48353,"Nolan County, Texas",42019
0500000US48355,"Nueces County, Texas",53317
0500000US48357,"Ochiltree County, Texas",50120
0500000US48359,"Oldham County, Texas",62426
0500000US48361,"Orange County, Texas",53667
0500000US48363,"Palo Pinto County, Texas",45067
0500000US48365,"Panola County, Texas",49704
0500000US48367,"Parker County, Texas",70608
0500000US48369,"Parmer County, Texas",50410
0500000US48371,"Pecos County, Texas",50543
0500000US48373,"Polk County, Texas",43267
0500000US48375,"Potter County, Texas",41852
0500000US48377,"Presidio County, Texas",26486
0500000US48379,"Rains County, Texas",48308
0500000US48381,"Randall County, Texas",65564
0500000US48383,"Reagan County, Texas",59760
0500000US48385,"Real County, Texas",36493
0500000US48387,"Red River County, Texas",35356
0500000US48389,"Reeves County, Texas",49390
0500000US48391,"Refugio County, Texas",50338
0500000US48393,"Roberts County, Texas",79167
0500000US48395,"Robertson County, Texas",52189
0500000US48397,"Rockwall County, Texas",93269
0500000US48399,"Runnels County, Texas",41226
0500000US48401,"Rusk County, Texas",49270
0500000US48403,"Sabine County, Texas",33561
0500000US48405,"San Augustine County, Texas",32394
0500000US48407,"San Jacinto County, Texas",43421
0500000US48409,"San Patricio County, Texas",53332
0500000US48411,"San Saba County, Texas",40301
0500000US48413,"Schleicher County, Texas",63432
0500000US48415,"Scurry County, Texas",54565
0500000US48417,"Shackelford County, Texas",46685
0500000US48419,"Shelby County, Texas",38121
0500000US48421,"Sherman County, Texas",54961
0500000US48423,"Smith County, Texas",50742
0500000US48425,"Somervell County, Texas",52346
0500000US48427,"Starr County, Texas",27133
0500000US48429,"Stephens County, Texas",45862
0500000US48431,"Sterling County, Texas",50000
0500000US48433,"Stonewall County, Texas",46786
0500000US48435,"Sutton County, Texas",60996
0500000US48437,"Swisher County, Texas",37883
0500000US48439,"Tarrant County, Texas",62532
0500000US48441,"Taylor County, Texas",49161
0500000US48443,"Terrell County, Texas",26063
0500000US48445,"Terry County, Texas",42441
0500000US48447,"Throckmorton County, Texas",37279
0500000US48449,"Titus County, Texas",46980
0500000US48451,"Tom Green County, Texas",49662
0500000US48453,"Travis County, Texas",68350
0500000US48455,"Trinity County, Texas",37398
0500000US48457,"Tyler County, Texas",44396
0500000US48459,"Upshur County, Texas",48796
0500000US48461,"Upton County, Texas",52750
0500000US48463,"Uvalde County, Texas",40781
0500000US48465,"Val Verde County, Texas",44609
0500000US48467,"Van Zandt County, Texas",50061
0500000US48469,"Victoria County, Texas",55740
0500000US48471,"Walker County, Texas",41456
0500000US48473,"Waller County, Texas",53506
0500000US48475,"Ward County, Texas",63333
0500000US48477,"Washington County, Texas",55793
0500000US48479,"Webb County, Texas",40442
0500000US48481,"Wharton County, Texas",50145
0500000US48483,"Wheeler County, Texas",50910
0500000US48485,"Wichita County, Texas",45776
0500000US48487,"Wilbarger County, Texas",43913
0500000US48489,"Willacy County, Texas",29104
0500000US48491,"Williamson County, Texas",79123
0500000US48493,"Wilson County, Texas",71942
0500000US48495,"Winkler County, Texas",55000
0500000US48497,"Wise County, Texas",59081
0500000US48499,"Wood County, Texas",48038
0500000US48501,"Yoakum County, Texas",62500
0500000US48503,"Young County, Texas",46351
0500000US48505,"Zapata County, Texas",34550
0500000US48507,"Zavala County, Texas",25988
0500000US49001,"Beaver County, Utah",47878
0500000US49003,"Box Elder County, Utah",58835
0500000US49005,"Cache County, Utah",53812
0500000US49007,"Carbon County, Utah",46994
0500000US49009,"Daggett County, Utah",85000
0500000US49011,"Davis County, Utah",75961
0500000US49013,"Duchesne County, Utah",63000
0500000US49015,"Emery County, Utah",51852
0500000US49017,"Garfield County, Utah",51700
0500000US49019,"Grand County, Utah",46658
0500000US49021,"Iron County, Utah",45422
0500000US49023,"Juab County, Utah",57590
0500000US49025,"Kane County, Utah",50266
0500000US49027,"Millard County, Utah",59312
0500000US49029,"Morgan County, Utah",86071
0500000US49031,"Piute County, Utah",41750
0500000US49033,"Rich County, Utah",52917
0500000US49035,"Salt Lake County, Utah",67922
0500000US49037,"San Juan County, Utah",42581
0500000US49039,"Sanpete County, Utah",50928
0500000US49041,"Sevier County, Utah",50850
0500000US49043,"Summit County, Utah",94952
0500000US49045,"Tooele County, Utah",66542
0500000US49047,"Uintah County, Utah",67012
0500000US49049,"Utah County, Utah",67042
0500000US49051,"Wasatch County, Utah",74552
0500000US49053,"Washington County, Utah",55175
0500000US49055,"Wayne County, Utah",42444
0500000US49057,"Weber County, Utah",62036
0500000US50001,"Addison County, Vermont",61875
0500000US50003,"Bennington County, Vermont",52251
0500000US50005,"Caledonia County, Vermont",47371
0500000US50007,"Chittenden County, Vermont",66906
0500000US50009,"Essex County, Vermont",38767
0500000US50011,"Franklin County, Vermont",62214
0500000US50013,"Grand Isle County, Vermont",66111
0500000US50015,"Lamoille County, Vermont",54899
0500000US50017,"Orange County, Vermont",56584
0500000US50019,"Orleans County, Vermont",45664
0500000US50021,"Rutland County, Vermont",52635
0500000US50023,"Washington County, Vermont",60602
0500000US50025,"Windham County, Vermont",50831
0500000US50027,"Windsor County, Vermont",56828
0500000US51001,"Accomack County, Virginia",42260
0500000US51003,"Albemarle County, Virginia",72265
0500000US51005,"Alleghany County, Virginia",46020
0500000US51007,"Amelia County, Virginia",58535
0500000US51009,"Amherst County, Virginia",49677
0500000US51011,"Appomattox County, Virginia",54875
0500000US51013,"Arlington County, Virginia",112138
0500000US51015,"Augusta County, Virginia",59544
0500000US51017,"Bath County, Virginia",44483
0500000US51019,"Bedford County, Virginia",59405
0500000US51021,"Bland County, Virginia",46927
0500000US51023,"Botetourt County, Virginia",64733
0500000US51025,"Brunswick County, Virginia",40871
0500000US51027,"Buchanan County, Virginia",30828
0500000US51029,"Buckingham County, Virginia",46610
0500000US51031,"Campbell County, Virginia",48823
0500000US51033,"Caroline County, Virginia",60925
0500000US51035,"Carroll County, Virginia",41145
0500000US51036,"Charles City County, Virginia",55069
0500000US51037,"Charlotte County, Virginia",38350
0500000US51041,"Chesterfield County, Virginia",76969
0500000US51043,"Clarke County, Virginia",72129
0500000US51045,"Craig County, Virginia",53526
0500000US51047,"Culpeper County, Virginia",69693
0500000US51049,"Cumberland County, Virginia",43020
0500000US51051,"Dickenson County, Virginia",29916
0500000US51053,"Dinwiddie County, Virginia",54640
0500000US51057,"Essex County, Virginia",50629
0500000US51059,"Fairfax County, Virginia",117515
0500000US51061,"Fauquier County, Virginia",94775
0500000US51063,"Floyd County, Virginia",48396
0500000US51065,"Fluvanna County, Virginia",67964
0500000US51067,"Franklin County, Virginia",51208
0500000US51069,"Frederick County, Virginia",71037
0500000US51071,"Giles County, Virginia",49734
0500000US51073,"Gloucester County, Virginia",63881
0500000US51075,"Goochland County, Virginia",86652
0500000US51077,"Grayson County, Virginia",32048
0500000US51079,"Greene County, Virginia",62952
0500000US51081,"Greensville County, Virginia",42121
0500000US51083,"Halifax County, Virginia",39233
0500000US51085,"Hanover County, Virginia",84955
0500000US51087,"Henrico County, Virginia",66447
0500000US51089,"Henry County, Virginia",36779
0500000US51091,"Highland County, Virginia",45094
0500000US51093,"Isle of Wight County, Virginia",67767
0500000US51095,"James City County, Virginia",80772
0500000US51097,"King and Queen County, Virginia",51495
0500000US51099,"King George County, Virginia",84770
0500000US51101,"King William County, Virginia",67423
0500000US51103,"Lancaster County, Virginia",51495
0500000US51105,"Lee County, Virginia",32590
0500000US51107,"Loudoun County, Virginia",129588
0500000US51109,"Louisa County, Virginia",56946
0500000US51111,"Lunenburg County, Virginia",39537
0500000US51113,"Madison County, Virginia",52287
0500000US51115,"Mathews County, Virginia",63622
0500000US51117,"Mecklenburg County, Virginia",41126
0500000US51119,"Middlesex County, Virginia",50483
0500000US51121,"Montgomery County, Virginia",53424
0500000US51125,"Nelson County, Virginia",53834
0500000US51127,"New Kent County, Virginia",78429
0500000US51131,"Northampton County, Virginia",41468
0500000US51133,"Northumberland County, Virginia",56677
0500000US51135,"Nottoway County, Virginia",38410
0500000US51137,"Orange County, Virginia",67196
0500000US51139,"Page County, Virginia",46140
0500000US51141,"Patrick County, Virginia",37757
0500000US51143,"Pittsylvania County, Virginia",44356
0500000US51145,"Powhatan County, Virginia",80441
0500000US51147,"Prince Edward County, Virginia",44147
0500000US51149,"Prince George County, Virginia",68461
0500000US51153,"Prince William County, Virginia",101059
0500000US51155,"Pulaski County, Virginia",49691
0500000US51157,"Rappahannock County, Virginia",62541
0500000US51159,"Richmond County, Virginia",47341
0500000US51161,"Roanoke County, Virginia",62134
0500000US51163,"Rockbridge County, Virginia",53918
0500000US51165,"Rockingham County, Virginia",57651
0500000US51167,"Russell County, Virginia",40083
0500000US51169,"Scott County, Virginia",38725
0500000US51171,"Shenandoah County, Virginia",53934
0500000US51173,"Smyth County, Virginia",40544
0500000US51175,"Southampton County, Virginia",53681
0500000US51177,"Spotsylvania County, Virginia",81434
0500000US51179,"Stafford County, Virginia",103005
0500000US51181,"Surry County, Virginia",54656
0500000US51183,"Sussex County, Virginia",44608
0500000US51185,"Tazewell County, Virginia",40309
0500000US51187,"Warren County, Virginia",65353
0500000US51191,"Washington County, Virginia",44844
0500000US51193,"Westmoreland County, Virginia",55688
0500000US51195,"Wise County, Virginia",38255
0500000US51197,"Wythe County, Virginia",46119
0500000US51199,"York County, Virginia",86781
0500000US51510,"Alexandria city, Virginia",93370
0500000US51520,"Bristol city, Virginia",37844
0500000US51530,"Buena Vista city, Virginia",33672
0500000US51540,"Charlottesville city, Virginia",54739
0500000US51550,"Chesapeake city, Virginia",72214
0500000US51570,"Colonial Heights city, Virginia",50952
0500000US51580,"Covington city, Virginia",35546
0500000US51590,"Danville city, Virginia",34951
0500000US51595,"Emporia city, Virginia",27426
0500000US51600,"Fairfax city, Virginia",106870
0500000US51610,"Falls Church city, Virginia",114795
0500000US51620,"Franklin city, Virginia",38760
0500000US51630,"Fredericksburg city, Virginia",57258
0500000US51640,"Galax city, Virginia",31311
0500000US51650,"Hampton city, Virginia",52021
0500000US51660,"Harrisonburg city, Virginia",43009
0500000US51670,"Hopewell city, Virginia",40712
0500000US51678,"Lexington city, Virginia",37309
0500000US51680,"Lynchburg city, Virginia",41971
0500000US51683,"Manassas city, Virginia",77551
0500000US51685,"Manassas Park city, Virginia",79131
0500000US51690,"Martinsville city, Virginia",33545
0500000US51700,"Newport News city, Virginia",51082
0500000US51710,"Norfolk city, Virginia",47137
0500000US51720,"Norton city, Virginia",26971
0500000US51730,"Petersburg city, Virginia",33939
0500000US51735,"Poquoson city, Virginia",88328
0500000US51740,"Portsmouth city, Virginia",48727
0500000US51750,"Radford city, Virginia",36082
0500000US51760,"Richmond city, Virginia",42356
0500000US51770,"Roanoke city, Virginia",41483
0500000US51775,"Salem city, Virginia",53990
0500000US51790,"Staunton city, Virginia",46435
0500000US51800,"Suffolk city, Virginia",68089
0500000US51810,"Virginia Beach city, Virginia",70500
0500000US51820,"Waynesboro city, Virginia",42112
0500000US51830,"Williamsburg city, Virginia",54606
0500000US51840,"Winchester city, Virginia",49330
0500000US53001,"Adams County, Washington",48131
0500000US53003,"Asotin County, Washington",47483
0500000US53005,"Benton County, Washington",63001
0500000US53007,"Chelan County, Washington",54975
0500000US53009,"Clallam County, Washington",48002
0500000US53011,"Clark County, Washington",67832
0500000US53013,"Columbia County, Washington",46250
0500000US53015,"Cowlitz County, Washington",49804
0500000US53017,"Douglas County, Washington",55805
0500000US53019,"Ferry County, Washington",41081
0500000US53021,"Franklin County, Washington",60275
0500000US53023,"Garfield County, Washington",51399
0500000US53025,"Grant County, Washington",52382
0500000US53027,"Grays Harbor County, Washington",45483
0500000US53029,"Island County, Washington",61516
0500000US53031,"Jefferson County, Washington",51842
0500000US53033,"King County, Washington",83571
0500000US53035,"Kitsap County, Washington",68336
0500000US53037,"Kittitas County, Washington",53163
0500000US53039,"Klickitat County, Washington",51258
0500000US53041,"Lewis County, Washington",46387
0500000US53043,"Lincoln County, Washington",49460
0500000US53045,"Mason County, Washington",53087
0500000US53047,"Okanogan County, Washington",42598
0500000US53049,"Pacific County, Washington",39895
0500000US53051,"Pend Oreille County, Washington",49184
0500000US53053,"Pierce County, Washington",63881
0500000US53055,"San Juan County, Washington",60271
0500000US53057,"Skagit County, Washington",59263
0500000US53059,"Skamania County, Washington",53606
0500000US53061,"Snohomish County, Washington",78020
0500000US53063,"Spokane County, Washington",52159
0500000US53065,"Stevens County, Washington",47272
0500000US53067,"Thurston County, Washington",66113
0500000US53069,"Wahkiakum County, Washington",49508
0500000US53071,"Walla Walla County, Washington",52630
0500000US53073,"Whatcom County, Washington",56419
0500000US53075,"Whitman County, Washington",41574
0500000US53077,"Yakima County, Washington",47470
0500000US54001,"Barbour County, West Virginia",37516
0500000US54003,"Berkeley County, West Virginia",59480
0500000US54005,"Boone County, West Virginia",37955
0500000US54007,"Braxton County, West Virginia",41266
0500000US54009,"Brooke County, West Virginia",48835
0500000US54011,"Cabell County, West Virginia",37816
0500000US54013,"Calhoun County, West Virginia",36279
0500000US54015,"Clay County, West Virginia",34242
0500000US54017,"Doddridge County, West Virginia",44437
0500000US54019,"Fayette County, West Virginia",39297
0500000US54021,"Gilmer County, West Virginia",37175
0500000US54023,"Grant County, West Virginia",40093
0500000US54025,"Greenbrier County, West Virginia",40483
0500000US54027,"Hampshire County, West Virginia",36575
0500000US54029,"Hancock County, West Virginia",43634
0500000US54031,"Hardy County, West Virginia",42573
0500000US54033,"Harrison County, West Virginia",48315
0500000US54035,"Jackson County, West Virginia",41731
0500000US54037,"Jefferson County, West Virginia",72526
0500000US54039,"Kanawha County, West Virginia",46859
0500000US54041,"Lewis County, West Virginia",39793
0500000US54043,"Lincoln County, West Virginia",37075
0500000US54045,"Logan County, West Virginia",37859
0500000US54047,"McDowell County, West Virginia",25595
0500000US54049,"Marion County, West Virginia",48158
0500000US54051,"Marshall County, West Virginia",42473
0500000US54053,"Mason County, West Virginia",38977
0500000US54055,"Mercer County, West Virginia",37763
0500000US54057,"Mineral County, West Virginia",40749
0500000US54059,"Mingo County, West Virginia",31227
0500000US54061,"Monongalia County, West Virginia",49624
0500000US54063,"Monroe County, West Virginia",36684
0500000US54065,"Morgan County, West Virginia",46346
0500000US54067,"Nicholas County, West Virginia",39037
0500000US54069,"Ohio County, West Virginia",45777
0500000US54071,"Pendleton County, West Virginia",39554
0500000US54073,"Pleasants County, West Virginia",45152
0500000US54075,"Pocahontas County, West Virginia",37111
0500000US54077,"Preston County, West Virginia",46673
0500000US54079,"Putnam County, West Virginia",59113
0500000US54081,"Raleigh County, West Virginia",42386
0500000US54083,"Randolph County, West Virginia",40094
0500000US54085,"Ritchie County, West Virginia",41497
0500000US54087,"Roane County, West Virginia",37931
0500000US54089,"Summers County, West Virginia",35218
0500000US54091,"Taylor County, West Virginia",45916
0500000US54093,"Tucker County, West Virginia",43294
0500000US54095,"Tyler County, West Virginia",40902
0500000US54097,"Upshur County, West Virginia",39434
0500000US54099,"Wayne County, West Virginia",38905
0500000US54101,"Webster County, West Virginia",33390
0500000US54103,"Wetzel County, West Virginia",40694
0500000US54105,"Wirt County, West Virginia",38936
0500000US54107,"Wood County, West Virginia",45537
0500000US54109,"Wyoming County, West Virginia",37644
0500000US55001,"Adams County, Wisconsin",44003
0500000US55003,"Ashland County, Wisconsin",41505
0500000US55005,"Barron County, Wisconsin",49257
0500000US55007,"Bayfield County, Wisconsin",50110
0500000US55009,"Brown County, Wisconsin",56775
0500000US55011,"Buffalo County, Wisconsin",54753
0500000US55013,"Burnett County, Wisconsin",45891
0500000US55015,"Calumet County, Wisconsin",70662
0500000US55017,"Chippewa County, Wisconsin",55240
0500000US55019,"Clark County, Wisconsin",49131
0500000US55021,"Columbia County, Wisconsin",63293
0500000US55023,"Crawford County, Wisconsin",47331
0500000US55025,"Dane County, Wisconsin",67631
0500000US55027,"Dodge County, Wisconsin",56038
0500000US55029,"Door County, Wisconsin",56494
0500000US55031,"Douglas County, Wisconsin",50730
0500000US55033,"Dunn County, Wisconsin",54605
0500000US55035,"Eau Claire County, Wisconsin",52178
0500000US55037,"Florence County, Wisconsin",47827
0500000US55039,"Fond du Lac County, Wisconsin",57798
0500000US55041,"Forest County, Wisconsin",43356
0500000US55043,"Grant County, Wisconsin",50522
0500000US55045,"Green County, Wisconsin",60609
0500000US55047,"Green Lake County, Wisconsin",50276
0500000US55049,"Iowa County, Wisconsin",60017
0500000US55051,"Iron County, Wisconsin",39855
0500000US55053,"Jackson County, Wisconsin",51108
0500000US55055,"Jefferson County, Wisconsin",59215
0500000US55057,"Juneau County, Wisconsin",48817
0500000US55059,"Kenosha County, Wisconsin",57269
0500000US55061,"Kewaunee County, Wisconsin",60320
0500000US55063,"La Crosse County, Wisconsin",54127
0500000US55065,"Lafayette County, Wisconsin",55859
0500000US55067,"Langlade County, Wisconsin",44122
0500000US55069,"Lincoln County, Wisconsin",54203
0500000US55071,"Manitowoc County, Wisconsin",51053
0500000US55073,"Marathon County, Wisconsin",56509
0500000US55075,"Marinette County, Wisconsin",44958
0500000US55077,"Marquette County, Wisconsin",49052
0500000US55078,"Menominee County, Wisconsin",38080
0500000US55079,"Milwaukee County, Wisconsin",46784
0500000US55081,"Monroe County, Wisconsin",56479
0500000US55083,"Oconto County, Wisconsin",55762
0500000US55085,"Oneida County, Wisconsin",52945
0500000US55087,"Outagamie County, Wisconsin",61523
0500000US55089,"Ozaukee County, Wisconsin",80526
0500000US55091,"Pepin County, Wisconsin",51470
0500000US55093,"Pierce County, Wisconsin",66772
0500000US55095,"Polk County, Wisconsin",53551
0500000US55097,"Portage County, Wisconsin",54620
0500000US55099,"Price County, Wisconsin",45680
0500000US55101,"Racine County, Wisconsin",58334
0500000US55103,"Richland County, Wisconsin",48234
0500000US55105,"Rock County, Wisconsin",53410
0500000US55107,"Rusk County, Wisconsin",41930
0500000US55109,"St. Croix County, Wisconsin",77768
0500000US55111,"Sauk County, Wisconsin",54447
0500000US55113,"Sawyer County, Wisconsin",43565
0500000US55115,"Shawano County, Wisconsin",51751
0500000US55117,"Sheboygan County, Wisconsin",56114
0500000US55119,"Taylor County, Wisconsin",49821
0500000US55121,"Trempealeau County, Wisconsin",54009
0500000US55123,"Vernon County, Wisconsin",49996
0500000US55125,"Vilas County, Wisconsin",42720
